Laser Intensity (mA),k_equipartition,err_k_eq,k_potential,err_k_potential,err_k_cov,PSD_I_k,err_PSD_I_k,PSD_II_drag,err_PSD_II_drag,PSD_II_k_b,err_PSD_II_k_b,PSD_II_f0,err_PSD_II_f0,PSD_II_k,err_PSD_II_k,PSD_III_f0,err_PSD_III_f0,PSD_III_k,err_PSD_III_k,PSD_III_drag,err_PSD_III_drag
100.0,8.138407078973267e-06,[2.29565629e-07],8.674014916834654e-06,[2.44673887e-07],1.8993981289693258e-07,8.558534263192855e-06,[4.46874349e-08],8.388052385084747e-08,2.624280068113739e-09,2.7612980000000003e-24,1.5347594063534285e-16,55.0,2.274107004462684e-32,2.898702812599944e-05,9.068860881243069e-07,53.40988166963091,1.3969953299788702,-1.1591583021276705e-05,2.2516503555609257e-07,-3.454150577430072e-08,1.1253686110464658e-09
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],8.388052385084747e-08,1.547760878556734e-09,2.7612980000000003e-24,9.051779937719056e-17,55.0,1.3412340771762027e-32,2.898702812599944e-05,5.348677626146271e-07,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.2661029743312782e-07,6.945400469584261e-09,1.829386135599535e-24,1.7828369401052127e-16,88.5,1.1376763447419907e-32,7.040316251039774e-05,3.862072579192848e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.2661029743312782e-07,7.507924041312248e-09,1.829386135599535e-24,1.9272329051396968e-16,92.5,1.180409530108991e-32,7.358522635267561e-05,4.363565217200899e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.2661029743312782e-07,8.778544635093299e-09,1.829386135599535e-24,2.2533925472469683e-16,101.0,1.271615073507999e-32,8.034711201751607e-05,5.570879489633478e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.1430096296046259e-07,7.1338003878183084e-09,2.0263969502025624e-24,2.246847334525901e-16,101.0,1.404466931511151e-32,7.253558723803532e-05,4.527121967890295e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.1430096296046259e-07,8.381813110846965e-09,2.0263969502025624e-24,2.6399188963514363e-16,110.5,1.516840713389516e-32,7.935824148319705e-05,5.819425590908675e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.1430096296046259e-07,1.0863181094956457e-08,2.0263969502025624e-24,3.4214455354475673e-16,127.5,1.71765660836955e-32,9.156720171138123e-05,8.702560930245336e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.1091198562201223e-07,1.0218900836456247e-08,2.088314634792085e-24,3.41821687625872e-16,127.5,1.7684701610178505e-32,8.885227120241846e-05,8.186424067871252e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.1091198562201223e-07,7.820720072316112e-09,2.088314634792085e-24,2.6160266904945137e-16,110.0,1.5556557549166187e-32,7.665686142953749e-05,5.405293679493518e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.3273660214763398e-08,1.758245571483546e-10,1.7449529293410953e-23,4.1062986270634684e-16,105.0,2.1313932953403823e-31,8.757091017559039e-06,1.1599751878216939e-07,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],2.0471814261575392e-07,2.4942151971087332e-08,1.131404963863097e-24,2.448914630687331e-16,105.0,8.241781084626666e-33,0.000135059612708622,1.6455197093388506e-05,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.1091198562201223e-07,7.820720072316112e-09,2.088314634792085e-24,2.6160266904945137e-16,110.0,1.5556557549166187e-32,7.665686142953749e-05,5.405293679493518e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],1.0632647717252334e-07,7.178177574601437e-09,2.1783767214677544e-24,2.612665062591417e-16,110.0,1.6206607804683937e-32,7.348758550480208e-05,4.9612001855967925e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],9.144077036837009e-08,5.285534724209371e-09,2.5329961877532022e-24,2.6011270643416964e-16,110.0,1.8761670366350217e-32,6.31993235341298e-05,3.6530993531713813e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],9.144077036837009e-08,5.285534724209371e-09,2.5329961877532022e-24,2.6011270643416964e-16,110.0,1.8761670366350217e-32,6.31993235341298e-05,3.6530993531713813e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],9.144077036837009e-08,5.285534724209371e-09,2.5329961877532022e-24,2.6011270643416964e-16,110.0,1.8761670366350217e-32,6.31993235341298e-05,3.6530993531713813e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],9.144077036837009e-08,5.285534724209371e-09,2.5329961877532022e-24,2.6011270643416964e-16,110.0,1.8761670366350217e-32,6.31993235341298e-05,3.6530993531713813e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],9.144077036837009e-08,5.285534724209371e-09,2.5329961877532022e-24,2.6011270643416964e-16,110.0,1.8761670366350217e-32,6.31993235341298e-05,3.6530993531713813e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
250.0,1.3370303795945996e-05,[3.33479303e-07],1.3364013549659456e-05,[3.33322413e-07],2.3889223237416403e-07,2.3083339173958002e-05,[4.42785204e-07],9.144077036837009e-08,5.285534724209371e-09,2.5329961877532022e-24,2.6011270643416964e-16,110.0,1.8761670366350217e-32,6.31993235341298e-05,3.6530993531713813e-06,551.180702847867,58.16972883578718,8.633515507717116e-06,8.24181732579896e-07,2.4929513355858064e-09,3.547633970553574e-10
300.0,1.6055402799878424e-05,[4.68412338e-07],1.707574910284702e-05,[4.98180685e-07],3.1554447179267826e-07,2.7421884499019353e-05,[5.91079906e-07],9.144077036837009e-08,4.3413306462324125e-09,2.5329961877532022e-24,2.136463617852838e-16,110.0,1.5410099221076858e-32,6.31993235341298e-05,3.000512342301755e-06,617.5651171458435,74.14123607127064,1.0628895590005594e-05,1.1590049535625526e-06,2.73921117917925e-09,4.4425354410829745e-10
300.0,1.6055402799878424e-05,[4.68412338e-07],1.707574910284702e-05,[4.98180685e-07],3.1554447179267826e-07,2.7421884499019353e-05,[5.91079906e-07],9.144077036837009e-08,4.3413306462324125e-09,2.5329961877532022e-24,2.136463617852838e-16,110.0,1.5410099221076858e-32,6.31993235341298e-05,3.000512342301755e-06,617.5651171458435,74.14123607127064,1.0628895590005594e-05,1.1590049535625526e-06,2.73921117917925e-09,4.4425354410829745e-10
300.0,1.6055402799878424e-05,[4.68412338e-07],1.707574910284702e-05,[4.98180685e-07],3.1554447179267826e-07,2.7421884499019353e-05,[5.91079906e-07],9.144077036837009e-08,4.3413306462324125e-09,2.5329961877532022e-24,2.136463617852838e-16,110.0,1.5410099221076858e-32,6.31993235341298e-05,3.000512342301755e-06,617.5651171458435,74.14123607127064,1.0628895590005594e-05,1.1590049535625526e-06,2.73921117917925e-09,4.4425354410829745e-10
